"CYYJ","2011-01-03 17:22","CYYJ 031722Z 27005KT 30SM BKN012 BKN220 M02/ RMK SC5CI1"
"CYYJ","2011-01-03 18:00","CYYJ 031800Z 29007KT 20SM BKN012 BKN220 M01/M02 A3027 RMK SC5CI1 FROIN SLP252"
"CYYJ","2011-01-03 18:08","CYYJ 031808Z 28006KT 30SM FEW011 BKN220 M01/ RMK SC2CI1"
"CYYJ","2011-01-03 19:00","CYYJ 031900Z 27006KT 30SM FEW013 FEW220 01/M02 A3027 RMK SC1CI0 SLP250"
"CYYJ","2011-01-03 20:00","CYYJ 032000Z 25002KT 30SM FEW015 FEW220 03/M02 A3025 RMK SC1CI0 SLP244"
"CYYJ","2011-01-03 21:00","CYYJ 032100Z 26002KT 30SM FEW020 SCT220 04/M01 A3023 RMK SC1CI0 SLP239"
"CYYJ","2011-01-03 22:00","CYYJ 032200Z 31002KT 30SM FEW030 FEW220 04/M01 A3024 RMK SC1CI1 SLP240"
"CYYJ","2011-01-03 23:00","CYYJ 032300Z 00000KT 30SM FEW025 FEW220 05/M01 A3023 RMK SC1CI1 SLP237"
"CYYJ","2011-01-04 00:00","CYYJ 040000Z 00000KT 30SM FEW025 SCT220 02/M01 A3022 RMK SC1CI2 SLP236"
"CYYJ","2011-01-04 01:00","CYYJ 040100Z 27004KT 30SM FEW030 FEW220 M01/M02 A3024 RMK SC1CI1 SLP241"
"CYYJ","2011-01-04 02:00","CYYJ 040200Z 00000KT 30SM FEW030 FEW220 M02/M03 A3024 RMK SC1CI1 SLP240"
"CYYJ","2011-01-04 03:00","CYYJ 040300Z 27002KT 30SM FEW050 BKN220 M02/M03 A3023 RMK SC1CI4 SLP239"
"CYYJ","2011-01-04 04:00","CYYJ 040400Z 30007KT 30SM BKN050 BKN220 M01/M02 A3024 RMK SC5CI1 SLP242"
"CYYJ","2011-01-04 05:00","CYYJ 040500Z 22004KT 30SM FEW015 BKN150 M01/M02 A3025 RMK SC2AC4 SLP243"
"CYYJ","2011-01-04 06:00","CYYJ 040600Z 24004KT 30SM FEW020 BKN150 M01/M02 A3025 RMK SC1AC3 SLP245"
"CYYJ","2011-01-04 07:00","CYYJ 040700Z 23004KT 12SM FEW012 SCT140 BKN180 M02/M02 A3025 RMK SC1AC2AC3 SLP243"
"CYYJ","2011-01-04 08:00","CYYJ 040800Z 27003KT 12SM FEW015 BKN130 BKN180 M01/M01 A3023 RMK SC1AC4AC2 FROIN SLP239"
"CYYJ","2011-01-04 09:00","CYYJ 040900Z 27005KT 20SM FEW015 OVC120 M01/M01 A3023 RMK SC2AC6 SLP239"
"CYYJ","2011-01-04 10:00","CYYJ 041000Z 24004KT 12SM FEW015 BKN110 M01/M02 A3023 RMK SC2AC6 FROIN SLP238"
"CYYJ","2011-01-04 11:00","CYYJ 041100Z 23003KT 12SM BKN018 BKN110 M01/M02 A3024 RMK SC5AC2 FROIN SLP241"
"CYYJ","2011-01-04 12:00","CYYJ 041200Z 23002KT 12SM BKN018 BKN110 M01/M01 A3023 RMK SC6AC1 SLP237"
"CYYJ","2011-01-04 13:00","CYYJ 041300Z 26004KT 12SM BKN017 BKN110 M01/M01 A3023 RMK SC6AC1 SLP238"
"CYYJ","2011-01-04 14:00","CYYJ 041400Z 00000KT 30SM BKN016 OVC120 M00/M01 A3022 RMK SC5AC3 SLP235"
"CYYJ","2011-01-04 15:00","CYYJ 041500Z 26004KT 12SM BKN012 BKN018 OVC120 00/M01 A3022 RMK SC5SC1AC2 SLP235"
"CYYJ","2011-01-04 15:30","CYYJ 041530Z 24004KT 12SM FEW012 SCT110 OVC150 M01/ RMK SC2AC2AC4"
"CYYJ","2011-01-04 16:00","CYYJ 041600Z 24004KT 15SM FEW009 BKN015 OVC150 M00/M01 A3022 RMK SC2SC3AC2 SLP236"
"CYYJ","2011-01-04 16:29","CYYJ 041629Z 25004KT 20SM BKN012 BKN018 OVC140 M00/ RMK SC5SC2AC1"
"CYYJ","2011-01-04 17:00","CYYJ 041700Z 25003KT 20SM BKN012 BKN018 BKN035 OVC140 00/M01 A3023 RMK SC5SC2SC1AC1 SLP237"
"CYYJ","2011-01-04 18:00","CYYJ 041800Z 24002KT 20SM BKN011 OVC032 01/M00 A3023 RMK SC6SC2 SLP237"
"CYYJ","2011-01-04 19:00","CYYJ 041900Z 26002KT 20SM BKN009 OVC035 01/M00 A3023 RMK SC7SC1 SLP237"
"CYYJ","2011-01-04 19:29","CYYJ 041929Z 27002KT 20SM FEW008 BKN011 OVC035 02/ RMK SC2SC6SC1"
"CYYJ","2011-01-04 20:00","CYYJ 042000Z 00000KT 20SM FEW008 BKN011 OVC035 02/00 A3022 RMK SC1SC6SC1 SLP234"
"CYYJ","2011-01-04 21:00","CYYJ 042100Z 30002KT 20SM BKN009 OVC035 02/00 A3021 RMK SC7SC1 SLP232"
"CYYJ","2011-01-04 21:29","CYYJ 042129Z 28002KT 20SM FEW009 BKN012 OVC035 03/ RMK SC2SC6SC1"
"CYYJ","2011-01-04 21:48","CYYJ 042148Z 15006KT 15SM -RA FEW009 BKN012 OVC035 04/ RMK SC2SC6SC1"
"CYYJ","2011-01-04 22:00","CYYJ 042200Z 15006KT 12SM -RA FEW009 BKN012 OVC028 04/02 A3021 RMK SC2SC6SC1 SLP230"
"CYYJ","2011-01-04 22:34","CYYJ 042234Z 17003KT 8SM -RA FEW009 BKN017 OVC025 04/ RMK SC2SC4SC2"
"CYYJ","2011-01-04 23:00","CYYJ 042300Z 18003KT 8SM -RA FEW009 BKN014 OVC028 04/02 A3021 RMK SC2SC5SC2 SLP232"
"CYYJ","2011-01-05 00:00","CYYJ 050000Z 28003KT 3SM -RA BR FEW007 BKN011 OVC020 02/01 A3023 RMK SC2SC6SC1 SLP237"
"CYYJ","2011-01-05 00:05","CYYJ 050005Z 27003KT 3SM -RASN BR FEW007 BKN010 OVC020 02/ RMK SC2SC6SC1"
"CYYJ","2011-01-05 00:33","CYYJ 050033Z 00000KT 3SM -RASN BR FEW005 BKN009 OVC020 02/ RMK SF1SC6SC1"
"CYYJ","2011-01-05 01:00","CYYJ 050100Z 30002KT 4SM -RASN BR FEW005 BKN009 OVC020 02/02 A3023 RMK SF1SC6SC1 SLP238"
"CYYJ","2011-01-05 02:00","CYYJ 050200Z 00000KT 4SM BR FEW005 BKN009 OVC040 01/01 A3022 RMK SF1SC6SC1 SLP234"
"CYYJ","2011-01-05 02:53","CYYJ 050253Z 00000KT 4SM -RASN BR FEW005 BKN009 OVC022 02/ RMK SF1SC6SC1"
"CYYJ","2011-01-05 03:00","CYYJ 050300Z 00000KT 4SM -RASN BR FEW005 BKN009 OVC022 02/02 A3024 RMK SF1SC7SC1 SLP240"
"CYYJ","2011-01-05 04:00","CYYJ 050400Z 00000KT 4SM -RASN BR FEW005 OVC009 02/02 A3024 RMK SF1SC7 SLP241"
"CYYJ","2011-01-05 04:33","CYYJ 050433Z 00000KT 4SM -RASN BR FEW005 FEW008 OVC011 02/ RMK SF1SC2SC6"
"CYYJ","2011-01-05 04:52","CYYJ 050452Z 29003KT 4SM -RADZ BR SCT008 OVC011 02/ RMK SF3SC5"
"CYYJ","2011-01-05 05:00","CYYJ 050500Z 30003KT 4SM -RADZ BR SCT008 OVC011 02/02 A3025 RMK SF3SC5 SLP243"
